0.079298,0.4421
0.14546,0.44078
0.18112,0.42629
0.16,0.40433
0.14546,0.40169
0.12247,0.40301
0.12294,0.42321
0.09009,0.39555
0.068037,0.37578
0.079298,0.36041
0.050676,0.34987
0.029561,0.34504
0.037538,0.31211
0.040353,0.29278
0.035191,0.28093
0.024399,0.2313
0.082583,0.33626
0.078829,0.31211
0.086336,0.30728
0.13514,0.30728
0.1539,0.33055
0.13701,0.34987
0.18816,0.3591
0.19191,0.34724
0.25432,0.41531
0.28716,0.39247
0.29655,0.37974
0.27731,0.37534
0.26886,0.36305
0.28341,0.34109
0.29889,0.36085
0.26136,0.29542
0.26417,0.28883
0.24446,0.29805
0.24071,0.28664
0.24728,0.28181
0.23836,0.27478
0.1661,0.28049
0.10604,0.27302
0.10511,0.25853
0.1112,0.22735
0.10698,0.19793
0.08399,0.19793
0.1234,0.25765
0.13044,0.25063
0.14687,0.24316
0.15531,0.23086
0.16235,0.20539
0.22663,0.20627
0.26136,0.25765
0.25432,0.23218
0.25807,0.22955
0.28247,0.20759
0.32517,0.24316
0.29279,0.27478
0.30922,0.28927
0.32798,0.33055
0.33268,0.30464
0.34394,0.30815
0.39977,0.36744
0.37631,0.32879
0.38945,0.30508
0.38054,0.27127
0.34628,0.26951
0.33502,0.26248
0.35473,0.25194
0.41385,0.2515
0.42277,0.23174
0.42558,0.29191
0.049737,0.18212
0.05396,0.16763
0.019707,0.13337
0.095721,0.13513
0.10839,0.12547
0.17455,0.10439
0.18487,0.0877
0.16517,0.053446
0.14593,0.049933
0.12857,0.083309
0.12481,0.06179
0.1037,0.069256
0.13467,0.14655
0.13373,0.15884
0.14311,0.17641
0.13279,0.18475
0.15766,0.15533
0.16704,0.17992
0.18581,0.17421
0.24024,0.098679
0.25572,0.11361
0.25901,0.064425
0.27637,0.062229
0.28341,0.10571
0.30171,0.063547
0.29842,0.045542
0.30452,0.036759
0.282,0.13952
0.27496,0.1483
0.27355,0.15665
0.28435,0.1628
0.29045,0.18519
0.30312,0.16148
0.30922,0.16367
0.30875,0.12459
0.30593,0.11098
0.30358,0.098679
0.34347,0.092092
0.37068,0.058277
0.38523,0.035441
0.40916,0.052568
0.4101,0.063547
0.4101,0.074087
0.37631,0.10087
0.38664,0.118
0.39602,0.1202
0.40541,0.15313
0.36036,0.12898
0.35004,0.12547
0.34722,0.12898
0.33737,0.12151
0.33784,0.13776
0.34957,0.16411
0.34112,0.16982
0.34253,0.19046
0.47626,0.1303
0.46171,0.13952
0.45655,0.16982
0.5152,0.13908
0.52318,0.17948
0.55039,0.1909
0.56729,0.22208
0.49456,0.20847
0.46593,0.22515
0.44998,0.22999
0.43778,0.2717
0.45702,0.26995
0.47344,0.25326
0.48893,0.25897
0.49503,0.25633
0.51661,0.23569
0.52365,0.23789
0.52459,0.2436
0.53679,0.2414
0.54617,0.22735
0.57245,0.25985
0.59356,0.28532
0.58605,0.29893
0.55509,0.31518
0.5274,0.2761
0.503,0.29981
0.4955,0.31035
0.45937,0.31913
0.45327,0.30772
0.43778,0.34943
0.45265,0.42723
0.49579,0.40447
0.51208,0.37336
0.51696,0.36197
0.51208,0.35438
0.51859,0.34983
0.5194,0.33162
0.51208,0.33465
0.51126,0.32327
0.52592,0.28457
0.53813,0.2747
0.54138,0.25497
0.58616,0.22538
0.58046,0.21703
0.58453,0.19958
0.55767,0.19427
0.57151,0.17454
0.55278,0.16239
0.55604,0.13052
0.56336,0.13887
0.56988,0.13432
0.56988,0.12673
0.58697,0.12976
0.53487,0.13204
0.53813,0.11307
0.5479,0.073609
0.52592,0.13887
0.52266,0.15784
0.52022,0.12597
0.51452,0.11459
0.52429,0.058432
0.52673,0.045531
0.48684,0.098651
0.49986,0.084233
0.51045,0.048567
0.50149,0.047049
0.49905,0.040219
0.48033,0.032631
0.47218,0.050843
0.46323,0.027319
0.52673,0.21703
0.48277,0.23449
0.47544,0.22993
0.49172,0.18288
0.48765,0.17302
0.47707,0.14418
0.47463,0.09941
0.45672,0.096374
0.44939,0.09258
0.49743,0.32374
0.49233,0.32118
0.49037,0.33399
0.47506,0.34058
0.47427,0.33326
0.46445,0.33326
0.46131,0.33582
0.46642,0.34131
0.47191,0.34973
0.47898,0.36839
0.42676,0.38413
0.42245,0.38962
0.42559,0.40133
0.44522,0.30435
0.45425,0.27837
0.45857,0.278
0.40753,0.2941
0.42127,0.2608
0.39732,0.2619
0.39457,0.26665
0.40085,0.32228
0.39536,0.33399
0.38633,0.33509
0.39379,0.34094
0.40713,0.35192
0.40517,0.36656
0.41538,0.36912
0.40596,0.42658
0.39928,0.42658
0.3875,0.42146
0.37298,0.38852
0.35767,0.41231
0.36513,0.44561
0.31998,0.43207
0.33725,0.39986
0.33372,0.3984
0.33607,0.39511
0.32626,0.34973
0.33489,0.34424
0.34118,0.32814
0.32743,0.30069
0.32743,0.29703
0.35178,0.23957
0.41616,0.22823
0.31212,0.24031
0.30309,0.23848
0.29838,0.31203
0.30702,0.39328
0.35806,0.4489
0.27286,0.44085
0.26226,0.36803
0.3451,0.20298
0.35099,0.20664
0.36159,0.21103
0.3663,0.20664
0.39614,0.18505
0.41734,0.19127
0.41813,0.18688
0.44208,0.18175
0.42441,0.20444
0.42833,0.14003
0.43619,0.13198
0.43305,0.12064
0.42323,0.097581
0.40753,0.089164
0.39967,0.099045
0.40949,0.10527
0.41106,0.13527
0.39614,0.1393
0.40125,0.1554
0.3875,0.121
0.36787,0.14333
0.36944,0.15504
0.36277,0.1554
0.36591,0.16455
0.36041,0.18797
0.41185,0.054764
0.39614,0.066109
0.38907,0.069402
0.3769,0.050006
0.37573,0.039028
0.36434,0.036466
0.34981,0.025853
0.34471,0.0361
0.35492,0.041955
0.35884,0.092458
0.3557,0.12869
0.34824,0.096849
0.34078,0.1071
0.32037,0.15723
0.32037,0.11734
0.3239,0.10344
0.33489,0.10344
0.32901,0.045249
0.31919,0.032074
0.24695,0.029513
0.24185,0.029513
0.30074,0.076356
0.31252,0.080747
0.31212,0.098679
0.29092,0.11002
0.22732,0.44597
0.24617,0.39511
0.22418,0.39803
0.19316,0.43646
0.21319,0.36912
0.19041,0.37937
0.19238,0.35997
0.21908,0.33472
0.23517,0.31533
0.25716,0.29264
0.17942,0.36363
0.17432,0.3662
0.17353,0.36107
0.16764,0.35083
0.17746,0.42511
0.17039,0.42219
0.16372,0.42951
0.15547,0.42475
0.14723,0.42292
0.077344,0.44597
0.062425,0.44231
0.05418,0.43939
0.08127,0.39657
0.040439,0.34717
0.023164,0.34607
0.031801,0.32045
0.032586,0.3146
0.044365,0.31606
0.06321,0.26116
0.051039,0.25751
0.050254,0.24762
0.058499,0.24177
0.063602,0.23518
0.067529,0.23006
0.058499,0.22823
0.038868,0.23262
0.062425,0.21432
0.19238,0.26336
0.24342,0.27946
0.24342,0.26519
0.27168,0.23262
0.29485,0.22713
