0.022138,0.39971
0.065935,0.37194
0.093906,0.43271
0.13657,0.40757
0.022026,0.31118
0.10803,0.34575
0.11599,0.34156
0.088615,0.30017
0.10398,0.29494
0.13303,0.30856
0.15298,0.32846
0.15696,0.32846
0.16098,0.35728
0.15873,0.37352
0.21972,0.439
0.26412,0.439
0.30455,0.44948
0.28917,0.44214
0.29314,0.42957
0.30564,0.40704
0.27261,0.40076
0.27773,0.39342
0.26914,0.35413
0.26855,0.34104
0.013361,0.21217
0.0082215,0.19907
0.0099246,0.1954
0.38363,0.40652
0.38988,0.40285
0.4514,0.43481
0.49692,0.41228
0.51059,0.42381
0.52085,0.43428
0.52827,0.44948
0.56526,0.43795
0.57489,0.40023
0.57034,0.40076
0.56749,0.40233
0.55895,0.39761
0.55894,0.39342
0.54984,0.39657
0.54643,0.40442
0.5396,0.40128
0.52423,0.40757
0.51967,0.39761
0.53443,0.36828
0.54181,0.35413
0.55606,0.36461
0.56003,0.35675
0.57084,0.34942
0.58396,0.36932
0.48086,0.32218
0.50937,0.35466
0.51788,0.33789
0.53269,0.34523
0.54463,0.32899
0.57478,0.31327
0.58618,0.32427
0.59301,0.32322
0.59416,0.33108
0.60039,0.30489
0.55938,0.29336
0.52809,0.30279
0.53262,0.28551
0.54001,0.27555
0.54456,0.27555
0.5531,0.27241
0.57755,0.25303
0.56615,0.24307
0.56728,0.23312
0.58321,0.22736
0.59629,0.2195
0.57862,0.19907
0.56723,0.19907
0.58939,0.16292
0.59449,0.14302
0.59963,0.15611
0.53033,0.27293
0.52804,0.26717
0.29927,0.32637
0.33286,0.32427
0.35961,0.32375
0.38578,0.30646
0.43243,0.2876
0.45403,0.25931
0.51948,0.24622
0.52517,0.24622
0.51778,0.25879
0.00079524,0.17864
0.0087516,0.16816
0.021299,0.18702
0.033244,0.17916
0.038379,0.18859
0.034944,0.17288
0.038362,0.17497
0.21557,0.31118
0.21785,0.30803
0.19736,0.3138
0.20589,0.30646
0.2093,0.30279
0.21442,0.30175
0.20815,0.28865
0.20586,0.28393
0.19562,0.28393
0.1905,0.28655
0.19051,0.29441
0.20018,0.29598
0.19677,0.30017
0.19678,0.30489
0.4249,0.1844
0.43449,0.11211
0.44359,0.10896
0.43503,0.093772
0.43731,0.091676
0.45097,0.089581
0.47261,0.099534
0.47715,0.084342
0.53981,0.11892
0.54151,0.11473
0.55011,0.15925
0.55011,0.1624
0.55013,0.18073
0.53762,0.1865
0.53817,0.17602
0.5086,0.1954
0.48927,0.21531
0.47613,0.18021
0.48008,0.14983
0.47095,0.13882
0.45901,0.14616
0.50853,0.13987
0.49938,0.11054
0.53235,0.073341
0.47937,0.038242
0.42984,0.040338
0.41902,0.035623
0.41505,0.044529
0.40254,0.058149
0.41279,0.059197
0.4111,0.072817
0.41225,0.081723
0.41795,0.091676
0.4117,0.096915
0.41512,0.10163
0.41057,0.1032
0.40829,0.10634
0.41228,0.10844
0.42424,0.10792
0.41741,0.1142
0.4123,0.11997
0.41629,0.12468
0.41003,0.1273
0.41117,0.13097
0.41687,0.13254
0.41971,0.13359
0.41517,0.13987
0.41118,0.13882
0.34863,0.19278
0.34807,0.19959
0.35149,0.20221
0.26826,0.11158
0.18183,0.18964
0.18468,0.18859
0.18354,0.19226
0.18526,0.1954
0.18754,0.19854
0.19266,0.20012
0.19949,0.20064
0.15332,0.15192
0.13163,0.10373
0.13675,0.098487
0.13902,0.093772
0.13162,0.09482
0.12194,0.095867
0.10657,0.090629
0.10997,0.084866
0.10371,0.083818
0.099157,0.083818
0.094606,0.085914
0.091753,0.080675
0.36117,0.20169
0.36514,0.19593
0.37482,0.1954
0.37994,0.19383
0.38109,0.19802
0.38507,0.19802
0.38792,0.20116
0.3919,0.19645
0.39303,0.19331
0.40042,0.18388
0.40441,0.18283
0.39928,0.17969
0.39984,0.17602
0.28605,0.22159
0.40958,0.22683
0.42155,0.23574
0.43122,0.2305
0.40904,0.24622
0.41646,0.25774
0.39712,0.27555
0.39311,0.25722
0.13521,0.23312
0.18596,0.30279
0.18994,0.3007
0.18423,0.28027
0.18253,0.2897
0.17968,0.2876
0.17741,0.29494
0.17913,0.29965
0.17571,0.30175
0.16717,0.2986
0.15978,0.30437
0.15636,0.29965
0.14952,0.29336
0.14667,0.29598
0.14553,0.29284
0.15231,0.24726
0.14547,0.24674
0.10443,0.20326
0.25975,0.13463
0.25179,0.1362
0.25863,0.14406
0.22957,0.1273
0.21762,0.12992
0.23982,0.1252
0.24038,0.11839
0.24322,0.11577
0.24891,0.11263
0.25404,0.1163
0.25232,0.1053
0.25345,0.10215
0.24661,0.09901
0.23353,0.10582
0.23183,0.11001
0.22384,0.093248
0.2153,0.098487
0.23007,0.068626
0.24089,0.075437
0.26418,0.035623
0.27159,0.045576
0.27387,0.047672
0.37715,0.23836
0.38057,0.23783
0.37886,0.23522
0.37771,0.23155
0.37259,0.2305
0.37145,0.23417
0.36975,0.23731
0.37089,0.24045
0.37374,0.2436
0.36577,0.23731
0.36292,0.23679
0.36064,0.23626
0.36235,0.2415
0.36008,0.24464
0.36123,0.24936
0.3618,0.2525
0.36806,0.25303
0.37033,0.24831
0.37831,0.25093
0.37547,0.25565
0.37149,0.26088
0.36579,0.25722
0.36865,0.26665
0.3715,0.27031
0.36866,0.27241
0.37606,0.27608
0.37832,0.26508
0.36068,0.26665
0.3567,0.26822
0.35271,0.26979
0.3567,0.27241
0.35955,0.2766
0.35728,0.28027
0.3607,0.28393
0.35216,0.28184
0.35216,0.28498
0.35331,0.2897
0.3499,0.29284
0.36014,0.29179
0.35559,0.29494
0.35844,0.29808
0.35332,0.30122
0.35105,0.30279
0.34535,0.2986
0.33966,0.30175
0.3351,0.29546
0.33737,0.29179
0.33452,0.29075
0.34534,0.28865
0.34305,0.28289
0.38852,0.22212
0.38964,0.21217
0.3885,0.2085
0.38168,0.21793
0.37542,0.22212
0.37143,0.21583
0.3737,0.21269
0.37825,0.20955
0.37882,0.20588
0.37654,0.20221
0.38221,0.18597
0.38676,0.18545
0.39132,0.18702
0.39927,0.17078
0.40382,0.1713
0.40382,0.16868
0.41065,0.16711
0.40666,0.16187
0.41235,0.15925
0.42031,0.15716
0.40323,0.15192
0.40322,0.14668
0.4015,0.13725
0.39525,0.14302
0.39582,0.14878
0.39184,0.14878
0.39413,0.16292
0.39074,0.18126
0.38505,0.17864
0.37991,0.16868
0.38217,0.15559
0.37988,0.14302
0.37476,0.14825
0.37591,0.15402
0.37363,0.15559
0.37364,0.16083
0.37706,0.16292
0.36915,0.21164
0.36402,0.21112
0.35947,0.20955
0.36175,0.21636
0.36233,0.22055
0.36632,0.22369
0.35949,0.22998
0.35721,0.22264
